"Date","Price","Open","High","Low","Vol.","Change %"
"01/19/2023","91.63","91.62","91.63","91.62","6.47M","0.04%"
"01/18/2023","91.59","91.59","91.60","91.59","4.94M","0.01%"
"01/17/2023","91.58","91.58","91.59","91.58","9.48M","0.00%"
"01/13/2023","91.58","91.57","91.58","91.57","5.50M","0.01%"
"01/12/2023","91.57","91.56","91.57","91.56","8.07M","0.08%"
"01/11/2023","91.50","91.51","91.52","91.50","8.58M","0.00%"
"01/10/2023","91.50","91.51","91.52","91.50","5.59M","-0.01%"
"01/09/2023","91.51","91.50","91.51","91.50","9.72M","0.02%"
"01/06/2023","91.49","91.50","91.51","91.49","4.62M","-0.01%"
"01/05/2023","91.50","91.50","91.51","91.49","6.45M","0.03%"
"01/04/2023","91.47","91.48","91.49","91.47","9.06M","-0.01%"
"01/03/2023","91.48","91.48","91.48","91.47","12.46M","0.01%"
"12/30/2022","91.47","91.47","91.47","91.46","6.54M","-0.01%"
"12/29/2022","91.48","91.47","91.48","91.47","5.63M","0.04%"
"12/28/2022","91.44","91.44","91.44","91.42","4.12M","0.03%"
"12/27/2022","91.41","91.41","91.42","91.41","4.27M","0.00%"
"12/23/2022","91.41","91.40","91.41","91.40","3.68M","0.00%"
"12/22/2022","91.41","91.39","91.41","91.39","6.59M","0.07%"
"12/21/2022","91.35","91.36","91.36","91.35","6.47M","0.01%"
"12/20/2022","91.34","91.35","91.35","91.34","5.20M","0.01%"
"12/19/2022","91.33","91.34","91.34","91.33","8.62M","-0.28%"
"12/16/2022","91.59","91.60","91.60","91.59","4.12M","0.00%"
"12/15/2022","91.59","91.58","91.59","91.58","7.77M","0.02%"
"12/14/2022","91.57","91.56","91.57","91.54","6.90M","0.03%"
"12/13/2022","91.54","91.55","91.56","91.54","6.63M","0.00%"
"12/12/2022","91.54","91.55","91.55","91.54","4.38M","0.01%"
"12/09/2022","91.53","91.53","91.54","91.53","7.72M","-0.01%"
"12/08/2022","91.54","91.51","91.54","91.51","3.85M","0.07%"
"12/07/2022","91.48","91.49","91.50","91.48","9.79M","0.00%"
"12/06/2022","91.48","91.47","91.48","91.46","9.65M","0.03%"
"12/05/2022","91.45","91.45","91.46","91.45","8.94M","0.01%"
"12/02/2022","91.44","91.45","91.45","91.44","10.32M","0.01%"
"12/01/2022","91.43","91.43","91.44","91.43","10.96M","-0.26%"
"11/30/2022","91.67","91.66","91.67","91.66","5.41M","0.00%"
"11/29/2022","91.67","91.66","91.67","91.65","3.75M","0.03%"
"11/28/2022","91.64","91.64","91.65","91.64","4.46M","0.01%"
"11/25/2022","91.63","91.64","91.64","91.63","2.54M","0.00%"
"11/23/2022","91.63","91.62","91.64","91.62","4.14M","0.02%"
"11/22/2022","91.61","91.59","91.61","91.59","5.26M","0.02%"
"11/21/2022","91.59","91.59","91.59","91.58","3.44M","0.01%"
"11/18/2022","91.58","91.57","91.58","91.57","7.06M","0.00%"
"11/17/2022","91.58","91.57","91.58","91.57","4.77M","0.03%"
"11/16/2022","91.55","91.54","91.55","91.54","7.80M","0.01%"
"11/15/2022","91.54","91.54","91.54","91.53","9.80M","0.02%"
"11/14/2022","91.52","91.54","91.54","91.52","10.43M","0.00%"
"11/11/2022","91.52","91.53","91.53","91.52","6.64M","-0.01%"
"11/10/2022","91.53","91.52","91.53","91.52","5.84M","0.01%"
"11/09/2022","91.52","91.50","91.52","91.50","3.60M","0.05%"
"11/08/2022","91.47","91.47","91.48","91.47","5.82M","0.01%"
"11/07/2022","91.46","91.47","91.47","91.46","6.50M","-0.01%"
"11/04/2022","91.47","91.46","91.47","91.45","9.43M","0.02%"
"11/03/2022","91.45","91.44","91.45","91.43","8.96M","0.03%"
"11/02/2022","91.42","91.42","91.42","91.41","3.26M","0.03%"
"11/01/2022","91.39","91.41","91.41","91.39","6.05M","-0.22%"
"10/31/2022","91.59","91.60","91.61","91.59","6.14M","0.00%"
"10/28/2022","91.59","91.60","91.60","91.59","25.49M","-0.01%"
"10/27/2022","91.60","91.59","91.60","91.58","4.47M","0.03%"
"10/26/2022","91.57","91.56","91.57","91.56","8.14M","0.02%"
"10/25/2022","91.55","91.55","91.57","91.55","7.03M","0.00%"
"10/24/2022","91.55","91.55","91.56","91.55","2.28M","-0.01%"
"10/21/2022","91.56","91.55","91.56","91.54","4.66M","0.01%"
"10/20/2022","91.55","91.53","91.55","91.53","4.56M","0.04%"
"10/19/2022","91.51","91.52","91.52","91.51","4.33M","0.00%"
"10/18/2022","91.51","91.51","91.52","91.51","4.99M","0.00%"
"10/17/2022","91.51","91.52","91.52","91.51","6.37M","0.00%"
"10/14/2022","91.51","91.51","91.51","91.50","3.12M","0.00%"
"10/13/2022","91.51","91.50","91.51","91.50","5.01M","0.03%"
"10/12/2022","91.48","91.49","91.49","91.48","4.39M","0.00%"
"10/11/2022","91.48","91.48","91.49","91.48","7.83M","0.00%"
"10/10/2022","91.48","91.49","91.49","91.48","5.59M","0.01%"
"10/07/2022","91.47","91.47","91.48","91.47","5.03M","0.00%"
"10/06/2022","91.47","91.48","91.48","91.47","3.40M","0.02%"
"10/05/2022","91.45","91.45","91.46","91.44","6.43M","0.00%"
"10/04/2022","91.45","91.45","91.45","91.43","6.58M","0.03%"
"10/03/2022","91.42","91.45","91.45","91.42","7.30M","-0.20%"
"09/30/2022","91.60","91.60","91.60","91.58","9.86M","0.00%"
"09/29/2022","91.60","91.60","91.60","91.59","5.97M","0.02%"
"09/28/2022","91.58","91.57","91.58","91.56","6.71M","0.01%"
"09/27/2022","91.57","91.56","91.57","91.56","5.87M","0.03%"
"09/26/2022","91.54","91.56","91.56","91.54","7.70M","-0.02%"
"09/23/2022","91.56","91.55","91.56","91.54","15.10M","0.00%"
"09/22/2022","91.56","91.54","91.56","91.53","10.98M","0.04%"
"09/21/2022","91.52","91.51","91.53","91.51","3.74M","0.02%"
"09/20/2022","91.50","91.52","91.52","91.50","3.79M","-0.01%"
"09/19/2022","91.51","91.51","91.52","91.50","5.16M","0.00%"
"09/16/2022","91.51","91.51","91.51","91.50","3.51M","0.00%"
"09/15/2022","91.51","91.49","91.51","91.49","5.79M","0.03%"
"09/14/2022","91.48","91.48","91.48","91.47","4.23M","0.00%"
"09/13/2022","91.48","91.46","91.48","91.46","6.22M","0.02%"
"09/12/2022","91.46","91.47","91.48","91.46","5.38M","-0.01%"
"09/09/2022","91.47","91.46","91.47","91.46","1.91M","0.00%"
"09/08/2022","91.47","91.47","91.47","91.45","4.56M","0.02%"
"09/07/2022","91.45","91.43","91.45","91.43","5.18M","0.01%"
"09/06/2022","91.44","91.43","91.44","91.43","7.99M","0.00%"
"09/02/2022","91.44","91.43","91.44","91.42","5.87M","0.01%"
"09/01/2022","91.43","91.43","91.43","91.42","8.18M","-0.13%"
"08/31/2022","91.55","91.54","91.55","91.53","9.40M","0.02%"
"08/30/2022","91.53","91.53","91.54","91.52","32.13M","0.01%"
"08/29/2022","91.52","91.52","91.53","91.52","7.34M","0.00%"
"08/26/2022","91.52","91.51","91.53","91.51","5.44M","0.00%"
"08/25/2022","91.52","91.51","91.52","91.51","4.00M","0.01%"
"08/24/2022","91.51","91.50","91.51","91.49","2.59M","0.03%"
"08/23/2022","91.48","91.50","91.50","91.48","6.86M","-0.02%"
"08/22/2022","91.50","91.48","91.50","91.48","5.60M","0.01%"
"08/19/2022","91.49","91.48","91.49","91.47","4.14M","0.00%"
"08/18/2022","91.49","91.48","91.49","91.47","2.22M","0.04%"
"08/17/2022","91.45","91.46","91.47","91.45","3.67M","0.00%"
"08/16/2022","91.45","91.46","91.46","91.45","4.34M","0.01%"
"08/15/2022","91.44","91.44","91.45","91.44","5.61M","-0.01%"
"08/12/2022","91.45","91.44","91.45","91.44","2.11M","0.02%"
"08/11/2022","91.43","91.44","91.45","91.43","6.54M","0.00%"
"08/10/2022","91.43","91.42","91.44","91.42","3.78M","0.01%"
"08/09/2022","91.42","91.41","91.43","91.41","3.83M","-0.01%"
"08/08/2022","91.43","91.41","91.43","91.41","2.75M","0.01%"
"08/05/2022","91.42","91.42","91.42","91.41","1.85M","0.02%"
"08/04/2022","91.40","91.41","91.42","91.40","6.49M","0.02%"
