Date,QQQ,VWO,VEA,BND
2020-05-05,217.66,35.56,35.01,87.31
2020-05-06,219.0,35.47,34.8,86.92
2020-05-07,221.82,35.7,35.33,87.2
2020-05-08,224.86,36.5,35.9,86.95
2020-05-11,226.87,36.32,35.89,86.68
2020-05-12,222.12,36.21,35.41,86.96
2020-05-13,219.34,36.1,35.11,87.06
2020-05-14,221.83,36.21,34.85,87.3
2020-05-15,223.27,35.76,34.86,87.35
2020-05-18,227.43,37.11,36.25,87.19
2020-05-19,226.86,36.74,35.86,87.3
2020-05-20,231.39,37.2,36.51,87.53
2020-05-21,228.87,36.82,36.11,87.62
2020-05-22,229.66,36.12,36.01,87.65
2020-05-26,229.04,36.92,37.08,87.6
2020-05-27,230.29,36.96,37.47,87.64
2020-05-28,229.99,36.72,37.72,87.67
2020-05-29,233.36,37.36,37.67,87.92
2020-06-01,234.06,38.21,38.49,87.68
2020-06-02,235.63,39.1,38.91,87.75
2020-06-03,236.69,39.86,39.81,87.55
2020-06-04,235.03,39.36,39.59,87.34
2020-06-05,239.69,40.27,40.37,87.33
2020-06-08,241.55,40.59,40.85,87.42
2020-06-09,243.3,40.37,40.32,87.48
2020-06-10,246.22,40.57,40.25,87.85
2020-06-11,234.02,38.5,38.04,87.69
2020-06-12,235.88,39.38,38.69,87.78
2020-06-15,238.75,39.22,38.81,87.96
2020-06-16,242.85,39.37,39.33,87.85
2020-06-17,243.62,39.73,39.42,87.87
2020-06-18,244.28,39.74,39.24,87.97
2020-06-19,244.24,39.81,39.06,88.0
2020-06-22,246.74,40.07,39.31,87.97
2020-06-23,248.84,40.47,39.5,87.93
2020-06-24,243.71,39.86,38.53,87.94
2020-06-25,246.03,40.03,39.04,88.03
2020-06-26,240.22,39.55,38.45,88.19
2020-06-29,242.84,39.81,38.8,88.25
2020-06-30,247.6,39.61,38.79,88.34
2020-07-01,250.49,40.14,38.92,88.2
2020-07-02,252.19,41.09,39.31,88.34
2020-07-06,258.39,42.9,39.97,88.31
2020-07-07,256.61,42.22,39.42,88.45
2020-07-08,259.99,43.35,39.74,88.4
2020-07-09,262.18,43.38,39.28,88.64
2020-07-10,263.97,43.08,39.65,88.54
2020-07-13,258.54,42.87,39.44,88.58
2020-07-14,260.37,42.89,39.99,88.69
2020-07-15,260.9,42.93,40.44,88.7
2020-07-16,259.12,42.32,40.19,88.76
2020-07-17,259.42,42.51,40.39,88.85
2020-07-20,266.78,43.11,40.62,88.94
2020-07-21,264.0,43.43,40.78,88.99
2020-07-22,264.93,43.28,40.89,89.11
2020-07-23,258.01,42.99,40.55,89.19
2020-07-24,255.56,42.88,40.35,89.17
2020-07-27,260.12,43.48,40.91,89.11
2020-07-28,256.81,43.01,40.72,89.15
2020-07-29,259.77,43.77,41.15,89.29
2020-07-30,261.13,43.26,40.6,89.34
2020-07-31,265.79,43.01,39.81,89.46
2020-08-03,269.38,43.34,40.5,89.27
2020-08-04,270.38,43.83,40.82,89.46
2020-08-05,271.05,44.28,41.04,89.34
2020-08-06,274.64,44.34,41.13,89.48
2020-08-07,271.47,43.44,40.96,89.38
2020-08-10,270.31,43.43,41.12,89.28
2020-08-11,265.19,43.27,41.29,88.97
2020-08-12,271.86,43.8,42.11,88.74
2020-08-13,272.48,43.63,41.93,88.45
2020-08-14,272.16,43.69,41.67,88.35
2020-08-17,275.32,44.16,41.99,88.46
2020-08-18,277.97,44.32,41.98,88.58
2020-08-19,276.1,43.81,41.75,88.43
2020-08-20,279.93,43.69,41.62,88.58
2020-08-21,281.87,43.97,41.4,88.77
2020-08-24,283.63,44.41,41.9,88.67
2020-08-25,285.86,44.82,41.99,88.5
2020-08-26,291.96,44.86,42.3,88.45
2020-08-27,291.05,44.6,41.87,88.13
2020-08-28,292.53,45.14,42.16,88.2
2020-08-31,294.88,44.19,41.87,88.46
2020-09-01,299.92,45.08,41.93,88.55
2020-09-02,302.76,44.96,42.44,88.74
2020-09-03,287.41,44.17,41.48,88.75
2020-09-04,283.58,44.09,41.56,88.23
2020-09-08,269.95,43.27,41.05,88.36
2020-09-09,277.88,43.83,41.76,88.3
2020-09-10,272.34,43.17,41.3,88.32
2020-09-11,270.45,43.49,41.68,88.41
2020-09-14,275.16,44.21,41.96,88.41
2020-09-15,279.06,44.71,42.22,88.46
2020-09-16,274.61,44.55,42.22,88.44
2020-09-17,270.32,44.47,42.28,88.44
2020-09-18,266.87,44.12,41.98,88.34
2020-09-21,267.51,43.33,40.74,88.39
2020-09-22,272.48,42.95,40.73,88.42
2020-09-23,264.16,42.28,40.31,88.22
2020-09-24,265.39,42.16,40.25,88.23
2020-09-25,271.56,42.15,40.4,88.22
2020-09-28,277.2,42.57,41.06,88.3
2020-09-29,275.95,42.55,41.0,88.36
2020-09-30,277.84,43.24,40.9,88.22
2020-10-01,282.25,43.62,41.14,88.16
2020-10-02,274.31,43.14,41.05,88.1
2020-10-05,280.16,43.7,41.69,87.77
2020-10-06,275.16,43.83,41.26,87.89
2020-10-07,279.92,44.24,41.65,87.77
2020-10-08,281.41,44.57,41.96,87.92
2020-10-09,285.71,44.88,42.24,87.94
2020-10-12,294.53,45.32,42.45,88.07
2020-10-13,294.52,45.12,41.98,88.14
2020-10-14,292.06,44.92,41.89,88.19
2020-10-15,290.1,44.56,41.43,88.14
2020-10-16,288.51,44.74,41.56,88.07
2020-10-19,283.8,44.6,41.38,87.99
2020-10-20,284.41,45.05,41.61,87.84
2020-10-21,284.19,45.14,41.47,87.74
2020-10-22,284.18,45.15,41.51,87.59
2020-10-23,284.74,45.36,41.74,87.7
2020-10-26,280.47,44.77,40.96,87.83
2020-10-27,282.66,44.93,40.65,88.04
2020-10-28,271.64,43.81,39.46,87.92
2020-10-29,276.39,44.27,39.65,87.73
2020-10-30,269.38,43.81,39.45,87.58
2020-11-02,269.98,44.37,39.93,87.55
2020-11-03,274.65,44.49,40.95,87.53
2020-11-04,286.91,45.92,41.37,88.13
2020-11-05,294.39,46.7,42.37,88.22
2020-11-06,294.61,46.87,42.46,88.02
2020-11-09,288.59,47.22,43.62,87.61
2020-11-10,283.42,46.69,43.94,87.44
2020-11-11,289.76,46.89,44.31,87.5
2020-11-12,288.4,46.54,43.67,87.79
2020-11-13,290.93,47.13,44.29,87.82
2020-11-16,293.2,47.68,44.86,87.87
2020-11-17,292.27,47.61,44.84,88.02
2020-11-18,290.11,47.45,44.6,88.12
2020-11-19,292.38,47.57,44.87,88.3
2020-11-20,290.38,47.9,45.02,88.38
2020-11-23,290.39,47.89,45.05,88.31
2020-11-24,294.47,48.53,45.77,88.22
2020-11-25,296.28,48.31,45.68,88.18
2020-11-27,299.01,48.76,46.0,88.37
2020-11-30,299.62,47.56,45.09,88.49
2020-12-01,303.46,48.55,46.06,88.08
2020-12-02,303.85,48.53,46.13,87.93
2020-12-03,304.28,49.01,46.29,88.1
2020-12-04,305.52,49.34,46.74,87.87
2020-12-07,307.25,49.34,46.4,87.99
2020-12-08,308.29,49.48,46.51,88.02
2020-12-09,301.31,48.9,46.57,87.87
2020-12-10,302.52,49.56,46.67,88.05
2020-12-11,301.85,49.23,46.51,88.19
2020-12-14,304.04,49.05,46.52,88.16
2020-12-15,307.29,49.51,47.03,88.2
2020-12-16,308.98,49.78,47.19,88.11
2020-12-17,311.0,50.18,47.5,88.13
2020-12-18,310.06,50.03,47.22,88.1
2020-12-21,308.92,49.06,46.28,88.11
2020-12-22,309.76,48.7,46.13,88.25
2020-12-23,308.2,49.2,46.65,87.86
2020-12-24,309.56,48.92,46.77,88.01
2020-12-28,312.68,49.02,47.06,87.98
2020-12-29,312.96,49.55,47.43,88.01
2020-12-30,312.97,50.24,47.53,88.07
2020-12-31,313.74,50.11,47.21,88.19
2021-01-04,309.31,50.34,47.48,88.07
2021-01-05,311.86,51.51,48.02,87.92
2021-01-06,307.54,51.02,48.54,87.53
2021-01-07,314.98,51.42,48.68,87.35
2021-01-08,319.03,52.46,49.14,87.27
2021-01-11,314.42,51.85,48.5,87.18
2021-01-12,313.92,52.42,48.73,87.16
2021-01-13,316.04,52.59,48.64,87.39
2021-01-14,314.35,53.11,49.01,87.28
2021-01-15,311.86,52.5,48.22,87.35
2021-01-19,316.41,53.45,48.56,87.47
2021-01-20,323.77,54.38,48.93,87.46
2021-01-21,326.36,54.39,49.04,87.34
2021-01-22,325.42,54.0,48.7,87.38
2021-01-25,328.11,54.27,48.67,87.58
2021-01-26,328.59,53.93,48.69,87.57
2021-01-27,319.43,52.56,47.55,87.57
2021-01-28,321.32,52.81,47.92,87.5
2021-01-29,314.56,51.68,46.87,87.43
2021-02-01,322.42,52.99,47.53,87.32
2021-02-02,327.68,53.82,48.06,87.21
2021-02-03,326.38,54.02,48.19,87.06
2021-02-04,330.24,54.1,48.21,87.08
2021-02-05,331.36,54.5,48.57,86.96
2021-02-08,333.58,54.78,48.88,87.06
2021-02-09,333.51,55.39,49.16,87.02
2021-02-10,332.75,55.51,49.05,87.16
2021-02-11,334.58,56.09,49.37,87.07
2021-02-12,336.45,56.19,49.6,86.84
2021-02-16,335.54,56.35,49.9,86.43
2021-02-17,333.93,56.49,49.59,86.61
2021-02-18,332.47,55.76,49.27,86.56
2021-02-19,331.02,56.06,49.5,86.26
2021-02-22,322.44,54.47,49.35,86.02
2021-02-23,321.48,54.78,49.37,86.0
2021-02-24,324.13,54.43,49.55,85.95
2021-02-25,312.83,53.25,48.71,85.2
2021-02-26,314.14,52.49,48.01,85.94
2021-03-01,323.59,53.93,48.94,85.7
2021-03-02,318.4,53.42,48.92,85.69
2021-03-03,309.16,53.38,48.62,85.42
2021-03-04,304.1,52.23,48.13,85.15
2021-03-05,308.68,52.6,48.52,85.1
2021-03-08,299.94,51.23,48.28,84.71
2021-03-09,311.77,52.34,48.9,84.99
2021-03-10,310.88,52.25,49.11,85.15
2021-03-11,318.04,53.82,49.47,85.16
2021-03-12,315.46,52.87,49.59,84.65
2021-03-15,318.83,52.84,49.71,84.75
2021-03-16,320.58,53.07,49.79,84.74
2021-03-17,321.9,53.11,50.05,84.71
2021-03-18,312.04,52.29,49.57,84.36
2021-03-19,313.14,52.81,49.74,84.43
2021-03-22,318.61,52.63,49.53,84.67
2021-03-23,317.22,51.77,48.78,84.86
2021-03-24,311.87,50.56,48.57,84.99
2021-03-25,311.33,50.64,48.88,84.93
2021-03-26,316.0,51.9,49.55,84.78
2021-03-29,315.91,51.61,49.31,84.67
2021-03-30,314.32,51.82,49.25,84.76
2021-03-31,319.13,52.05,49.11,84.72
2021-04-01,324.57,52.52,49.75,84.8
2021-04-05,331.05,52.63,50.5,84.67
2021-04-06,330.82,52.88,50.06,84.97
2021-04-07,331.62,52.11,50.15,84.87
2021-04-08,335.08,52.65,50.44,85.06
2021-04-09,337.11,52.2,50.56,84.95
2021-04-12,336.67,51.86,50.29,84.93
2021-04-13,340.6,51.87,50.63,85.15
2021-04-14,336.51,52.15,50.68,85.09
2021-04-15,341.61,52.61,51.07,85.45
2021-04-16,342.01,52.78,51.37,85.22
2021-04-19,338.88,52.67,51.22,85.17
2021-04-20,336.41,52.27,50.37,85.31
2021-04-21,339.29,52.68,50.83,85.4
2021-04-22,335.2,52.59,50.62,85.44
2021-04-23,339.42,53.31,51.2,85.45
2021-04-26,341.63,53.38,51.28,85.39
2021-04-27,340.15,53.46,51.12,85.17
2021-04-28,339.0,53.89,51.26,85.21
2021-04-29,340.22,53.77,51.31,85.14
2021-04-30,337.99,52.98,50.61,85.26
2021-05-03,336.19,52.96,51.14,85.15
2021-05-04,330.14,52.31,50.52,85.26
2021-05-05,329.03,52.51,51.12,85.31
2021-05-06,331.51,53.03,51.54,85.35
2021-05-07,334.2,53.5,52.14,85.36
2021-05-10,325.76,52.5,51.87,85.16
2021-05-11,325.31,52.36,51.25,84.99
2021-05-12,316.89,51.02,50.35,84.69
2021-05-13,319.34,50.96,50.7,84.86
2021-05-14,326.39,51.8,51.51,85.06
2021-05-17,324.41,51.83,51.43,84.98
2021-05-18,322.22,52.58,51.61,84.89
2021-05-19,322.59,52.44,51.15,84.8
2021-05-20,328.83,52.63,51.86,85.08
2021-05-21,327.01,52.07,51.85,85.1
2021-05-24,332.51,52.56,52.17,85.2
2021-05-25,332.97,53.11,52.17,85.42
2021-05-26,334.13,53.5,52.17,85.39
2021-05-27,332.88,53.6,52.27,85.27
2021-05-28,333.93,53.88,52.42,85.26
2021-06-01,332.82,55.01,52.7,85.12
2021-06-02,333.47,55.14,52.85,85.21
2021-06-03,330.0,54.52,52.57,85.05
2021-06-04,335.6,55.01,53.07,85.39
2021-06-07,336.6,54.79,53.19,85.33
2021-06-08,336.76,54.56,53.16,85.49
2021-06-09,336.84,54.52,52.95,85.66
2021-06-10,340.35,54.9,53.12,85.84
2021-06-11,341.24,54.66,53.21,85.82
2021-06-14,344.51,54.88,53.29,85.6
2021-06-15,342.26,54.51,53.3,85.6
2021-06-16,341.01,53.77,52.95,85.36
2021-06-17,345.34,54.08,52.56,85.65
2021-06-18,342.63,53.66,51.56,85.92
2021-06-21,344.36,53.64,51.85,85.62
2021-06-22,347.57,53.41,51.9,85.74
2021-06-23,347.74,53.72,51.62,85.68
2021-06-24,349.89,54.12,52.05,85.72
2021-06-25,349.46,54.56,52.22,85.56
2021-06-28,353.71,54.69,51.88,85.79
2021-06-29,354.99,54.65,51.87,85.83
2021-06-30,354.43,54.31,51.52,85.89
2021-07-01,354.57,54.02,51.67,85.75
2021-07-02,358.64,53.96,51.86,85.9
2021-07-06,360.19,52.99,51.55,86.21
2021-07-07,360.95,53.04,51.73,86.39
2021-07-08,358.77,52.03,50.98,86.47
2021-07-09,361.01,52.98,51.86,86.2
2021-07-12,362.42,53.01,52.05,86.17
2021-07-13,362.42,53.04,51.76,85.9
2021-07-14,363.07,53.3,51.89,86.19
2021-07-15,360.52,53.35,51.47,86.4
2021-07-16,357.6,52.99,51.07,86.32
2021-07-19,354.67,52.21,50.07,86.81
2021-07-20,358.79,52.25,50.52,86.72
2021-07-21,361.56,52.7,51.25,86.44
2021-07-22,363.95,52.78,51.32,86.63
2021-07-23,368.2,51.96,51.63,86.53
2021-07-26,368.49,50.97,51.69,86.48
2021-07-27,364.43,49.87,51.5,86.7
2021-07-28,365.83,51.28,51.73,86.78
2021-07-29,366.48,51.46,52.12,86.63
2021-07-30,364.57,51.11,51.78,86.76
2021-08-02,364.6,51.52,52.03,86.83
2021-08-03,366.81,51.65,52.4,86.85
2021-08-04,367.34,51.78,52.25,86.85
2021-08-05,369.67,51.62,52.52,86.65
2021-08-06,368.05,51.27,52.31,86.24
2021-08-09,368.73,51.45,52.25,86.08
2021-08-10,366.84,51.64,52.36,85.95
2021-08-11,366.21,51.83,52.69,86.01
2021-08-12,367.53,51.49,52.57,86.02
2021-08-13,368.82,51.39,52.84,86.36
2021-08-16,368.98,50.98,52.54,86.44
2021-08-17,365.73,50.06,51.96,86.35
2021-08-18,362.21,50.12,51.83,86.33
2021-08-19,363.96,49.35,51.26,86.52
2021-08-20,367.73,49.35,51.43,86.5
2021-08-23,373.23,50.06,51.97,86.52
2021-08-24,374.37,51.18,52.22,86.35
2021-08-25,374.8,51.23,52.26,86.21
2021-08-26,372.42,50.81,51.93,86.22
2021-08-27,376.04,51.45,52.47,86.47
2021-08-30,380.26,51.6,52.46,86.57
2021-08-31,379.95,52.23,52.46,86.46
2021-09-01,380.58,52.86,52.92,86.34
2021-09-02,380.4,52.65,53.17,86.46
2021-09-03,381.57,52.89,53.43,86.28
2021-09-07,382.11,53.33,53.3,86.03
2021-09-08,380.78,52.54,52.91,86.17
2021-09-09,379.47,52.61,52.85,86.48
2021-09-10,376.59,52.53,52.7,86.27
2021-09-13,376.33,52.7,53.1,86.4
2021-09-14,375.26,52.21,52.87,86.61
2021-09-15,378.05,52.19,53.08,86.53
2021-09-16,378.31,51.65,52.93,86.37
2021-09-17,373.83,51.45,52.27,86.26
2021-09-20,365.7,49.59,51.08,86.5
2021-09-21,366.15,49.99,51.52,86.48
2021-09-22,369.57,50.71,51.8,86.57
2021-09-23,372.98,50.95,52.43,86.11
2021-09-24,373.33,50.39,51.95,85.93
2021-09-27,370.35,50.66,51.95,85.83
2021-09-28,359.87,50.07,50.8,85.46
2021-09-29,359.28,49.67,50.64,85.47
2021-09-30,357.96,50.01,50.49,85.45
2021-10-01,360.18,50.04,50.64,85.61
2021-10-04,352.62,49.35,50.17,85.55
2021-10-05,357.38,49.82,50.46,85.34
2021-10-06,359.67,49.63,50.09,85.38
2021-10-07,362.97,50.6,50.51,85.14
2021-10-08,361.16,50.79,50.52,84.93
2021-10-11,358.39,50.65,50.37,84.8
2021-10-12,357.14,50.51,50.35,85.11
2021-10-13,360.0,51.17,50.91,85.34
2021-10-14,366.63,51.25,51.46,85.49
2021-10-15,368.94,51.8,51.87,85.28
2021-10-18,372.65,51.73,51.68,85.23
2021-10-19,375.47,52.32,52.04,84.99
2021-10-20,374.98,52.33,52.22,84.89
2021-10-21,377.27,51.91,51.96,84.77
2021-10-22,374.1,51.78,52.2,84.95
2021-10-25,377.93,51.97,52.16,84.99
2021-10-26,379.12,51.62,52.26,85.16
2021-10-27,380.0,51.35,51.98,85.47
2021-10-28,384.22,51.3,52.51,85.36
2021-10-29,386.11,50.66,52.12,85.38
2021-11-01,387.43,51.15,52.61,85.18
2021-11-02,389.05,50.61,52.49,85.34
2021-11-03,393.18,50.98,52.85,85.19
2021-11-04,398.22,50.87,52.81,85.58
2021-11-05,398.6,50.89,52.92,85.84
2021-11-08,398.06,51.42,52.95,85.65
2021-11-09,395.32,51.3,52.82,85.89
2021-11-10,389.51,51.16,52.15,85.31
2021-11-11,390.59,52.04,52.33,85.17
2021-11-12,394.7,52.08,52.69,85.18
2021-11-15,394.61,51.98,52.6,84.83
2021-11-16,397.42,51.96,52.48,84.77
2021-11-17,397.63,51.77,52.35,84.95
2021-11-18,401.75,51.15,52.39,85.05
2021-11-19,403.99,51.06,51.99,85.23
2021-11-22,399.3,50.53,51.71,84.81
2021-11-23,397.48,50.58,51.62,84.47
2021-11-24,398.76,50.52,51.35,84.67
2021-11-26,391.2,49.04,49.95,85.27
2021-11-29,399.69,49.11,50.19,85.26
2021-11-30,393.82,49.19,49.7,85.42
2021-12-01,387.12,49.16,49.44,85.34
2021-12-02,389.91,49.74,50.13,85.35
2021-12-03,383.13,49.05,49.88,85.68
2021-12-06,386.2,49.37,50.36,85.45
2021-12-07,397.83,50.09,51.44,85.26
2021-12-08,399.61,50.39,51.51,85.0
2021-12-09,393.73,50.14,51.06,85.04
2021-12-10,398.01,50.23,51.13,85.07
2021-12-13,392.26,49.46,50.61,85.36
2021-12-14,388.2,49.35,50.35,85.22
2021-12-15,397.05,49.17,50.97,85.11
2021-12-16,386.84,49.3,50.98,85.22
2021-12-17,384.91,48.96,50.39,85.37
2021-12-20,380.69,47.81,49.38,85.23
2021-12-21,389.21,48.62,50.0,85.14
2021-12-22,393.95,48.89,50.51,85.23
2021-12-23,396.92,49.18,50.82,84.83
2021-12-27,403.48,49.34,51.21,84.87
2021-12-28,401.61,49.17,51.21,84.86
2021-12-29,401.55,48.96,51.2,84.58
2021-12-30,400.35,49.59,51.08,84.77
2021-12-31,397.85,49.46,51.06,84.75
2022-01-03,401.68,49.81,51.37,84.18
2022-01-04,396.47,49.61,51.56,84.17
2022-01-05,384.29,48.87,51.11,83.88
2022-01-06,384.02,49.15,50.83,83.79
2022-01-07,379.86,49.4,51.04,83.56
2022-01-10,380.11,49.5,50.57,83.49
2022-01-11,385.82,50.46,51.17,83.66
2022-01-12,387.35,51.23,51.72,83.63
2022-01-13,377.66,50.59,51.35,83.77
2022-01-14,380.01,50.69,51.23,83.31
2022-01-18,370.55,49.94,50.48,82.79
2022-01-19,366.48,50.14,50.47,82.99
2022-01-20,361.72,50.45,50.15,83.08
2022-01-21,351.69,49.66,49.46,83.39
2022-01-24,353.3,49.0,48.91,83.26
2022-01-25,345.11,48.99,48.65,83.15
2022-01-26,344.57,48.48,48.42,82.69
2022-01-27,341.1,48.05,48.1,82.96
2022-01-28,351.8,48.13,48.32,83.06
2022-01-31,363.05,49.67,49.09,83.0
2022-02-01,365.52,49.96,49.58,82.83
2022-02-02,368.49,49.87,49.98,82.95
2022-02-03,353.55,49.45,49.18,82.6
2022-02-04,358.01,49.48,49.31,82.09
2022-02-07,355.13,49.48,49.4,82.16
2022-02-08,359.12,49.93,49.64,81.89
2022-02-09,366.73,50.67,50.43,81.95
2022-02-10,358.43,50.39,49.84,81.2
2022-02-11,347.06,49.61,49.15,81.73
2022-02-14,347.49,49.24,48.86,81.27
2022-02-15,356.13,50.36,49.67,81.1
2022-02-16,356.04,50.74,49.88,81.21
2022-02-17,345.45,50.08,49.12,81.39
2022-02-18,341.51,49.69,48.86,81.53
2022-02-22,338.08,48.92,48.35,81.48
2022-02-23,329.42,48.47,47.9,81.07
2022-02-24,340.49,47.49,47.28,81.25
2022-02-25,345.77,48.37,48.47,81.32
2022-02-28,346.8,47.82,47.79,81.92
2022-03-01,341.49,47.17,46.85,82.22
2022-03-02,347.22,47.32,47.42,81.21
2022-03-03,342.26,46.66,46.67,81.57
2022-03-04,337.3,45.78,45.47,81.86
2022-03-07,324.86,44.16,44.13,81.46
2022-03-08,323.35,44.35,44.4,81.08
2022-03-09,334.99,45.47,46.1,80.86
2022-03-10,331.27,44.77,45.58,80.43
2022-03-11,324.4,43.86,45.15,80.37
2022-03-14,318.17,42.81,45.44,79.63
2022-03-15,328.15,42.79,45.84,79.76
2022-03-16,340.32,46.12,47.39,79.88
2022-03-17,344.44,45.78,47.82,79.95
2022-03-18,351.49,46.5,48.23,80.18
2022-03-21,350.08,45.78,47.89,79.36
2022-03-22,356.96,46.49,48.33,79.16
2022-03-23,351.83,46.17,47.72,79.52
2022-03-24,359.65,46.45,48.1,79.42
2022-03-25,359.35,46.09,48.17,78.72
2022-03-28,364.91,46.24,48.02,78.95
2022-03-29,371.19,46.95,48.96,79.3
2022-03-30,367.09,46.89,48.78,79.48
2022-03-31,362.54,46.13,48.03,79.54
2022-04-01,361.85,47.01,48.45,79.17
2022-04-04,369.3,47.83,48.66,79.23
2022-04-05,361.1,46.99,48.08,78.43
2022-04-06,353.26,46.47,47.46,78.19
2022-04-07,354.1,46.13,47.51,78.03
2022-04-08,349.15,46.22,47.5,77.61
2022-04-11,340.89,45.64,47.0,77.25
2022-04-12,339.45,45.46,46.69,77.5
2022-04-13,346.35,45.95,47.24,77.59
2022-04-14,338.43,45.45,47.01,77.06
2022-04-18,338.69,45.26,46.81,76.81
2022-04-19,346.26,45.03,47.02,76.33
2022-04-20,341.21,44.74,47.37,76.81
2022-04-21,334.15,43.93,46.81,76.4
2022-04-22,325.4,43.58,45.95,76.3
2022-04-25,329.58,43.13,45.68,76.78
2022-04-26,317.14,42.26,44.44,76.98
2022-04-27,316.76,42.85,44.64,76.74
2022-04-28,328.01,43.41,45.34,76.71
2022-04-29,313.25,43.44,44.77,76.19
2022-05-02,318.48,43.35,44.62,75.66
2022-05-03,318.82,43.68,44.98,75.84
2022-05-04,329.6,44.11,45.75,76.33
2022-05-05,313.0,42.51,44.29,75.57
2022-05-06,309.25,41.93,43.89,75.25
2022-05-09,297.15,40.8,42.53,75.59
2022-05-10,300.76,40.97,42.74,75.81
2022-05-11,291.84,40.68,42.52,76.07
2022-05-12,291.15,40.48,42.36,76.22
2022-05-13,301.94,41.48,43.55,75.94
2022-05-16,298.44,41.39,43.61,76.06
2022-05-17,306.17,42.34,44.45,75.61
2022-05-18,291.14,41.42,43.39,75.93
2022-05-19,289.58,42.02,43.84,76.09
2022-05-20,288.68,42.18,44.09,76.32
2022-05-23,293.48,42.48,44.85,76.05
2022-05-24,287.24,41.72,44.69,76.67
2022-05-25,291.26,41.95,44.67,76.98
2022-05-26,299.33,42.58,45.16,76.9
2022-05-27,309.1,43.04,45.72,77.12
2022-05-31,308.28,43.64,45.51,76.68
2022-06-01,306.0,43.35,45.1,76.19
2022-06-02,314.38,44.13,46.05,76.26
2022-06-03,306.2,43.44,45.34,76.15
2022-06-06,307.22,43.68,45.51,75.7
2022-06-07,309.87,43.9,45.62,75.96
2022-06-08,307.64,44.06,45.05,75.65
2022-06-09,299.4,43.11,44.11,75.55
2022-06-10,288.84,42.77,43.09,74.91
2022-06-13,275.41,41.38,41.62,73.7
2022-06-14,275.91,41.98,41.24,73.3
2022-06-15,282.8,42.6,41.97,74.14
2022-06-16,271.39,41.27,40.96,74.3
2022-06-17,274.69,41.45,40.82,74.34
2022-06-21,281.08,41.8,40.91,74.0
2022-06-22,280.67,41.11,40.53,74.61
2022-06-23,284.85,41.31,40.38,74.97
2022-06-24,294.61,42.19,41.58,74.83
2022-06-27,292.45,42.22,41.5,74.47
2022-06-28,283.54,41.94,41.28,74.51
2022-06-29,283.8,41.83,41.03,74.94
2022-06-30,280.28,41.65,40.8,75.26
2022-07-01,282.13,41.4,40.89,75.71
2022-07-05,286.96,41.07,40.01,75.84
2022-07-06,288.8,40.79,40.01,75.38
2022-07-07,294.98,41.64,40.66,75.17
2022-07-08,295.35,41.54,40.76,74.92
2022-07-11,289.04,40.51,40.08,75.2
2022-07-12,286.24,40.36,40.04,75.33
2022-07-13,285.65,40.24,39.99,75.57
2022-07-14,286.67,39.97,39.4,75.33
2022-07-15,291.87,40.11,40.0,75.6
2022-07-18,289.4,40.3,40.25,75.37
2022-07-19,298.3,40.87,41.29,75.31
2022-07-20,303.03,40.7,41.09,75.24
2022-07-21,307.38,41.2,41.55,75.86
2022-07-22,301.99,40.78,41.41,76.48
2022-07-25,300.27,40.97,41.75,76.2
2022-07-26,294.37,40.58,41.18,76.22
2022-07-27,306.81,41.38,42.12,76.43
2022-07-28,309.81,41.51,42.39,76.96
2022-07-29,315.46,41.32,42.96,76.9
2022-08-01,315.27,41.07,42.96,77.08
2022-08-02,314.33,40.83,42.29,76.3
2022-08-03,322.89,41.05,42.59,76.68
2022-08-04,324.4,41.39,42.8,76.87
2022-08-05,321.75,41.38,42.5,76.0
2022-08-08,320.71,41.47,42.63,76.34
2022-08-09,317.08,41.38,42.37,76.17
2022-08-10,325.93,41.9,43.38,76.38
2022-08-11,324.08,42.1,43.38,75.95
2022-08-12,330.39,42.54,43.74,76.3
2022-08-15,333.06,42.38,43.43,76.38
2022-08-16,332.28,42.4,43.47,76.28
2022-08-17,328.49,42.3,43.1,75.83
2022-08-18,329.28,42.03,42.96,75.97
2022-08-19,322.86,41.56,42.32,75.49
2022-08-22,314.36,41.27,41.64,75.15
2022-08-23,314.1,41.53,41.72,75.12
2022-08-24,315.01,41.56,41.77,74.93
2022-08-25,320.58,42.33,42.26,75.34
2022-08-26,307.44,41.77,41.14,75.19
2022-08-29,304.41,41.57,41.04,74.85
2022-08-30,301.02,41.07,40.7,74.91
2022-08-31,299.27,41.13,40.46,74.6
2022-09-01,299.4,40.94,39.92,74.04
2022-09-02,295.17,40.61,39.67,74.23
2022-09-06,293.05,40.26,39.5,73.56
2022-09-07,298.97,40.6,39.84,74.09
2022-09-08,300.52,40.48,39.9,73.86
2022-09-09,307.09,41.02,40.93,73.83
2022-09-12,310.74,41.65,41.45,73.74
2022-09-13,293.7,40.33,40.03,73.37
2022-09-14,296.03,40.53,40.21,73.46
2022-09-15,291.1,40.18,39.82,73.24
2022-09-16,289.32,39.67,39.56,73.16
2022-09-19,291.05,39.3,39.59,73.11
2022-09-20,288.73,39.16,38.93,72.75
2022-09-21,283.56,38.51,38.43,72.95
2022-09-22,280.07,38.4,38.25,72.2
2022-09-23,275.51,37.52,37.0,72.0
2022-09-26,274.37,37.0,36.41,71.08
2022-09-27,274.48,36.98,36.19,70.77
2022-09-28,279.94,37.27,37.0,71.87
2022-09-29,271.87,36.54,36.54,71.5
